set,index,k,QQ,xB,t,phi,F,sigmaF,errF,F1,F2,ReH,ReE,ReHtilde,dvcs
9,6,5.75,2.36,0.371,-0.325,97.5,0.0238,0.00128,0.05,0.5279,0.76846,-2.42886,1.84698,0.92771,0.0101
9,7,5.75,2.36,0.371,-0.325,112.5,0.02262,0.00113,0.05,0.5279,0.76846,-2.42886,1.84698,0.92771,0.0101
9,8,5.75,2.36,0.371,-0.325,127.5,0.0213,0.00103,0.05,0.5279,0.76846,-2.42886,1.84698,0.92771,0.0101
9,9,5.75,2.36,0.371,-0.325,142.5,0.01869,0.00097,0.05,0.5279,0.76846,-2.42886,1.84698,0.92771,0.0101
9,10,5.75,2.36,0.371,-0.325,157.5,0.01823,0.00093,0.05,0.5279,0.76846,-2.42886,1.84698,0.92771,0.0101
9,11,5.75,2.36,0.371,-0.325,172.5,0.01801,0.00091,0.05,0.5279,0.76846,-2.42886,1.84698,0.92771,0.0101
9,12,5.75,2.36,0.371,-0.325,187.5,0.01818,0.00091,0.05,0.5279,0.76846,-2.42886,1.84698,0.92771,0.0101
9,13,5.75,2.36,0.371,-0.325,202.5,0.01746,0.00093,0.05,0.5279,0.76846,-2.42886,1.84698,0.92771,0.0101
9,14,5.75,2.36,0.371,-0.325,217.5,0.01996,0.00097,0.05,0.5279,0.76846,-2.42886,1.84698,0.92771,0.0101
9,15,5.75,2.36,0.371,-0.325,232.5,0.02157,0.00103,0.05,0.5279,0.76846,-2.42886,1.84698,0.92771,0.0101
9,16,5.75,2.36,0.371,-0.325,247.5,0.02235,0.00113,0.05,0.5279,0.76846,-2.42886,1.84698,0.92771,0.0101
9,17,5.75,2.36,0.371,-0.325,262.5,0.02506,0.00128,0.05,0.5279,0.76846,-2.42886,1.84698,0.92771,0.0101
9,18,5.75,2.36,0.371,-0.325,277.5,0.02976,0.00148,0.05,0.5279,0.76846,-2.42886,1.84698,0.92771,0.0101
9,19,5.75,2.36,0.371,-0.325,292.5,0.04116,0.00177,0.05,0.5279,0.76846,-2.42886,1.84698,0.92771,0.0101
9,20,5.75,2.36,0.371,-0.325,307.5,0.04051,0.00217,0.05,0.5279,0.76846,-2.42886,1.84698,0.92771,0.0101
9,21,5.75,2.36,0.371,-0.325,322.5,0.05893,0.00266,0.05,0.5279,0.76846,-2.42886,1.84698,0.92771,0.0101
9,22,5.75,2.36,0.371,-0.325,337.5,0.06967,0.00318,0.05,0.5279,0.76846,-2.42886,1.84698,0.92771,0.0101
9,23,5.75,2.36,0.371,-0.325,352.5,0.07178,0.00353,0.05,0.5279,0.76846,-2.42886,1.84698,0.92771,0.0101
10,0,5.75,2.375,0.373,-0.372,7.5,0.06398,0.00334,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,1,5.75,2.375,0.373,-0.372,22.5,0.05873,0.00292,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,2,5.75,2.375,0.373,-0.372,37.5,0.04613,0.00235,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,3,5.75,2.375,0.373,-0.372,52.5,0.03948,0.00186,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,4,5.75,2.375,0.373,-0.372,67.5,0.0323,0.00149,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,5,5.75,2.375,0.373,-0.372,82.5,0.02595,0.00123,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,6,5.75,2.375,0.373,-0.372,97.5,0.02246,0.00106,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,7,5.75,2.375,0.373,-0.372,112.5,0.01795,0.00094,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,8,5.75,2.375,0.373,-0.372,127.5,0.01744,0.00086,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,9,5.75,2.375,0.373,-0.372,142.5,0.01613,0.00081,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,10,5.75,2.375,0.373,-0.372,157.5,0.01429,0.00078,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,11,5.75,2.375,0.373,-0.372,172.5,0.01453,0.00077,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,12,5.75,2.375,0.373,-0.372,187.5,0.01586,0.00077,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,13,5.75,2.375,0.373,-0.372,202.5,0.0163,0.00078,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,14,5.75,2.375,0.373,-0.372,217.5,0.01675,0.00081,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,15,5.75,2.375,0.373,-0.372,232.5,0.01729,0.00086,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,16,5.75,2.375,0.373,-0.372,247.5,0.0173,0.00094,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,17,5.75,2.375,0.373,-0.372,262.5,0.0223,0.00106,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,18,5.75,2.375,0.373,-0.372,277.5,0.02407,0.00123,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,19,5.75,2.375,0.373,-0.372,292.5,0.02679,0.00149,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,20,5.75,2.375,0.373,-0.372,307.5,0.03564,0.00186,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,21,5.75,2.375,0.373,-0.372,322.5,0.04608,0.00235,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,22,5.75,2.375,0.373,-0.372,337.5,0.05956,0.00292,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
10,23,5.75,2.375,0.373,-0.372,352.5,0.06573,0.00334,0.05,0.4922,0.69761,-2.38607,1.7529,0.82184,0.00911
11,0,5.75,2.012,0.378,-0.192,7.5,0.06443,0.00313,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,1,5.75,2.012,0.378,-0.192,22.5,0.06402,0.00306,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,2,5.75,2.012,0.378,-0.192,37.5,0.06149,0.00294,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,3,5.75,2.012,0.378,-0.192,52.5,0.05685,0.00278,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,4,5.75,2.012,0.378,-0.192,67.5,0.0521,0.0026,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,5,5.75,2.012,0.378,-0.192,82.5,0.04889,0.00243,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,6,5.75,2.012,0.378,-0.192,97.5,0.04752,0.00228,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,7,5.75,2.012,0.378,-0.192,112.5,0.04184,0.00215,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,8,5.75,2.012,0.378,-0.192,127.5,0.0425,0.00204,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,9,5.75,2.012,0.378,-0.192,142.5,0.04328,0.00196,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,10,5.75,2.012,0.378,-0.192,157.5,0.0381,0.00191,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,11,5.75,2.012,0.378,-0.192,172.5,0.03824,0.00189,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,12,5.75,2.012,0.378,-0.192,187.5,0.03702,0.00189,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,13,5.75,2.012,0.378,-0.192,202.5,0.03771,0.00191,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,14,5.75,2.012,0.378,-0.192,217.5,0.04236,0.00196,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,15,5.75,2.012,0.378,-0.192,232.5,0.04106,0.00204,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,16,5.75,2.012,0.378,-0.192,247.5,0.04127,0.00215,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,17,5.75,2.012,0.378,-0.192,262.5,0.04767,0.00228,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,18,5.75,2.012,0.378,-0.192,277.5,0.04477,0.00243,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,19,5.75,2.012,0.378,-0.192,292.5,0.05311,0.0026,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,20,5.75,2.012,0.378,-0.192,307.5,0.05056,0.00278,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,21,5.75,2.012,0.378,-0.192,322.5,0.06234,0.00294,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,22,5.75,2.012,0.378,-0.192,337.5,0.0628,0.00306,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
11,23,5.75,2.012,0.378,-0.192,352.5,0.0629,0.00313,0.05,0.65835,1.03995,-2.4544,2.15838,1.30188,0.02177
12,0,5.75,2.054,0.392,-0.233,7.5,0.05533,0.00275,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,1,5.75,2.054,0.392,-0.233,22.5,0.05221,0.00266,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,2,5.75,2.054,0.392,-0.233,37.5,0.04739,0.0025,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,3,5.75,2.054,0.392,-0.233,52.5,0.04558,0.0023,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,4,5.75,2.054,0.392,-0.233,67.5,0.04236,0.0021,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,5,5.75,2.054,0.392,-0.233,82.5,0.04306,0.00192,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,6,5.75,2.054,0.392,-0.233,97.5,0.03571,0.00177,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,7,5.75,2.054,0.392,-0.233,112.5,0.03178,0.00165,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,8,5.75,2.054,0.392,-0.233,127.5,0.03094,0.00155,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,9,5.75,2.054,0.392,-0.233,142.5,0.03161,0.00149,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,10,5.75,2.054,0.392,-0.233,157.5,0.03087,0.00144,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,11,5.75,2.054,0.392,-0.233,172.5,0.02931,0.00142,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,12,5.75,2.054,0.392,-0.233,187.5,0.02643,0.00142,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,13,5.75,2.054,0.392,-0.233,202.5,0.02875,0.00144,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,14,5.75,2.054,0.392,-0.233,217.5,0.02793,0.00149,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,15,5.75,2.054,0.392,-0.233,232.5,0.03223,0.00155,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,16,5.75,2.054,0.392,-0.233,247.5,0.02977,0.00165,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,17,5.75,2.054,0.392,-0.233,262.5,0.03564,0.00177,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,18,5.75,2.054,0.392,-0.233,277.5,0.0385,0.00192,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,19,5.75,2.054,0.392,-0.233,292.5,0.04183,0.0021,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,20,5.75,2.054,0.392,-0.233,307.5,0.04603,0.0023,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,21,5.75,2.054,0.392,-0.233,322.5,0.04809,0.0025,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,22,5.75,2.054,0.392,-0.233,337.5,0.05449,0.00266,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
12,23,5.75,2.054,0.392,-0.233,352.5,0.05804,0.00275,0.05,0.61246,0.94253,-2.40387,2.05448,1.16918,0.01864
13,0,5.75,2.074,0.398,-0.279,7.5,0.05642,0.00257,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,1,5.75,2.074,0.398,-0.279,22.5,0.04691,0.00244,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,2,5.75,2.074,0.398,-0.279,37.5,0.04763,0.00224,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,3,5.75,2.074,0.398,-0.279,52.5,0.03972,0.002,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,4,5.75,2.074,0.398,-0.279,67.5,0.03664,0.00178,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,5,5.75,2.074,0.398,-0.279,82.5,0.03364,0.0016,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,6,5.75,2.074,0.398,-0.279,97.5,0.02843,0.00146,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,7,5.75,2.074,0.398,-0.279,112.5,0.0283,0.00135,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,8,5.75,2.074,0.398,-0.279,127.5,0.02582,0.00127,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,9,5.75,2.074,0.398,-0.279,142.5,0.02435,0.00121,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,10,5.75,2.074,0.398,-0.279,157.5,0.02417,0.00118,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,11,5.75,2.074,0.398,-0.279,172.5,0.02351,0.00116,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,12,5.75,2.074,0.398,-0.279,187.5,0.02276,0.00116,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,13,5.75,2.074,0.398,-0.279,202.5,0.02407,0.00118,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,14,5.75,2.074,0.398,-0.279,217.5,0.02215,0.00121,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,15,5.75,2.074,0.398,-0.279,232.5,0.02473,0.00127,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,16,5.75,2.074,0.398,-0.279,247.5,0.0297,0.00135,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,17,5.75,2.074,0.398,-0.279,262.5,0.02875,0.00146,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,18,5.75,2.074,0.398,-0.279,277.5,0.0312,0.0016,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,19,5.75,2.074,0.398,-0.279,292.5,0.03845,0.00178,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,20,5.75,2.074,0.398,-0.279,307.5,0.04047,0.002,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,21,5.75,2.074,0.398,-0.279,322.5,0.0451,0.00224,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,22,5.75,2.074,0.398,-0.279,337.5,0.0496,0.00244,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
13,23,5.75,2.074,0.398,-0.279,352.5,0.04353,0.00257,0.05,0.56741,0.84881,-2.36569,1.94659,1.04328,0.01655
14,0,5.75,2.084,0.4,-0.324,7.5,0.05146,0.00246,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,1,5.75,2.084,0.4,-0.324,22.5,0.04822,0.0023,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,2,5.75,2.084,0.4,-0.324,37.5,0.03572,0.00205,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,3,5.75,2.084,0.4,-0.324,52.5,0.04067,0.00178,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,4,5.75,2.084,0.4,-0.324,67.5,0.0322,0.00156,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,5,5.75,2.084,0.4,-0.324,82.5,0.02799,0.00138,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,6,5.75,2.084,0.4,-0.324,97.5,0.02378,0.00125,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,7,5.75,2.084,0.4,-0.324,112.5,0.02266,0.00116,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,8,5.75,2.084,0.4,-0.324,127.5,0.02128,0.00109,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,9,5.75,2.084,0.4,-0.324,142.5,0.02185,0.00104,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,10,5.75,2.084,0.4,-0.324,157.5,0.02038,0.00102,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,11,5.75,2.084,0.4,-0.324,172.5,0.01905,0.001,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,12,5.75,2.084,0.4,-0.324,187.5,0.02021,0.001,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,13,5.75,2.084,0.4,-0.324,202.5,0.01937,0.00102,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,14,5.75,2.084,0.4,-0.324,217.5,0.02171,0.00104,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,15,5.75,2.084,0.4,-0.324,232.5,0.02249,0.00109,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,16,5.75,2.084,0.4,-0.324,247.5,0.02437,0.00116,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,17,5.75,2.084,0.4,-0.324,262.5,0.02282,0.00125,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,18,5.75,2.084,0.4,-0.324,277.5,0.02958,0.00138,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,19,5.75,2.084,0.4,-0.324,292.5,0.03617,0.00156,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,20,5.75,2.084,0.4,-0.324,307.5,0.03384,0.00178,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,21,5.75,2.084,0.4,-0.324,322.5,0.03983,0.00205,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,22,5.75,2.084,0.4,-0.324,337.5,0.04471,0.0023,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
14,23,5.75,2.084,0.4,-0.324,352.5,0.04645,0.00246,0.05,0.5287,0.77008,-2.33213,1.84907,0.93483,0.01504
15,0,5.75,2.091,0.401,-0.371,7.5,0.04555,0.00237,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,1,5.75,2.091,0.401,-0.371,22.5,0.04174,0.00217,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,2,5.75,2.091,0.401,-0.371,37.5,0.0385,0.00187,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,3,5.75,2.091,0.401,-0.371,52.5,0.03072,0.00159,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,4,5.75,2.091,0.401,-0.371,67.5,0.0281,0.00137,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,5,5.75,2.091,0.401,-0.371,82.5,0.02516,0.0012,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,6,5.75,2.091,0.401,-0.371,97.5,0.02363,0.00109,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,7,5.75,2.091,0.401,-0.371,112.5,0.01874,0.00101,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,8,5.75,2.091,0.401,-0.371,127.5,0.02035,0.00095,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,9,5.75,2.091,0.401,-0.371,142.5,0.01817,0.00091,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,10,5.75,2.091,0.401,-0.371,157.5,0.01862,0.00089,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,11,5.75,2.091,0.401,-0.371,172.5,0.01759,0.00088,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,12,5.75,2.091,0.401,-0.371,187.5,0.01759,0.00088,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,13,5.75,2.091,0.401,-0.371,202.5,0.01719,0.00089,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,14,5.75,2.091,0.401,-0.371,217.5,0.01981,0.00091,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,15,5.75,2.091,0.401,-0.371,232.5,0.01993,0.00095,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,16,5.75,2.091,0.401,-0.371,247.5,0.01964,0.00101,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,17,5.75,2.091,0.401,-0.371,262.5,0.02215,0.00109,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,18,5.75,2.091,0.401,-0.371,277.5,0.02152,0.0012,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,19,5.75,2.091,0.401,-0.371,292.5,0.02676,0.00137,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,20,5.75,2.091,0.401,-0.371,307.5,0.03309,0.00159,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,21,5.75,2.091,0.401,-0.371,322.5,0.03863,0.00187,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,22,5.75,2.091,0.401,-0.371,337.5,0.04331,0.00217,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
15,23,5.75,2.091,0.401,-0.371,352.5,0.05138,0.00237,0.05,0.49291,0.69902,-2.29399,1.75483,0.83361,0.01376
16,0,5.75,2.161,0.336,-0.171,7.5,0.12244,0.00626,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,1,5.75,2.161,0.336,-0.171,22.5,0.12169,0.00599,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,2,5.75,2.161,0.336,-0.171,37.5,0.10809,0.00552,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,3,5.75,2.161,0.336,-0.171,52.5,0.10337,0.00495,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,4,5.75,2.161,0.336,-0.171,67.5,0.08694,0.00437,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,5,5.75,2.161,0.336,-0.171,82.5,0.08089,0.00385,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,6,5.75,2.161,0.336,-0.171,97.5,0.07007,0.00341,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,7,5.75,2.161,0.336,-0.171,112.5,0.05738,0.00306,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,8,5.75,2.161,0.336,-0.171,127.5,0.05382,0.00279,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,9,5.75,2.161,0.336,-0.171,142.5,0.05401,0.00259,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,10,5.75,2.161,0.336,-0.171,157.5,0.04488,0.00247,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,11,5.75,2.161,0.336,-0.171,172.5,0.05279,0.00241,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,12,5.75,2.161,0.336,-0.171,187.5,0.04953,0.00241,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,13,5.75,2.161,0.336,-0.171,202.5,0.04811,0.00247,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,14,5.75,2.161,0.336,-0.171,217.5,0.05013,0.00259,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,15,5.75,2.161,0.336,-0.171,232.5,0.05326,0.00279,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,16,5.75,2.161,0.336,-0.171,247.5,0.06481,0.00306,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,17,5.75,2.161,0.336,-0.171,262.5,0.06499,0.00341,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,18,5.75,2.161,0.336,-0.171,277.5,0.07583,0.00385,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,19,5.75,2.161,0.336,-0.171,292.5,0.08523,0.00437,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,20,5.75,2.161,0.336,-0.171,307.5,0.09152,0.00495,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,21,5.75,2.161,0.336,-0.171,322.5,0.11342,0.00552,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,22,5.75,2.161,0.336,-0.171,337.5,0.12465,0.00599,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
16,23,5.75,2.161,0.336,-0.171,352.5,0.12967,0.00626,0.05,0.68437,1.09589,-2.58762,2.21468,1.40487,0.01844
17,0,5.75,2.19,0.342,-0.231,7.5,0.1185,0.0059,0.05,0.61456,0.94696,-2.57418,2.05937,1.19056,0.01534
17,1,5.75,2.19,0.342,-0.231,22.5,0.10476,0.00546,0.05,0.61456,0.94696,-2.57418,2.05937,1.19056,0.01534
17,2,5.75,2.19,0.342,-0.231,37.5,0.09357,0.00476,0.05,0.61456,0.94696,-2.57418,2.05937,1.19056,0.01534
17,3,5.75,2.19,0.342,-0.231,52.5,0.0809,0.00402,0.05,0.61456,0.94696,-2.57418,2.05937,1.19056,0.01534
17,4,5.75,2.19,0.342,-0.231,67.5,0.06272,0.00336,0.05,0.61456,0.94696,-2.57418,2.05937,1.19056,0.01534
17,5,5.75,2.19,0.342,-0.231,82.5,0.05765,0.00284,0.05,0.61456,0.94696,-2.57418,2.05937,1.19056,0.01534
17,6,5.75,2.19,0.342,-0.231,97.5,0.0438,0.00244,0.05,0.61456,0.94696,-2.57418,2.05937,1.19056,0.01534
17,7,5.75,2.19,0.342,-0.231,112.5,0.04392,0.00215,0.05,0.61456,0.94696,-2.57418,2.05937,1.19056,0.01534
17,8,5.75,2.19,0.342,-0.231,127.5,0.03884,0.00194,0.05,0.61456,0.94696,-2.57418,2.05937,1.19056,0.01534
17,9,5.75,2.19,0.342,-0.231,142.5,0.03572,0.0018,0.05,0.61456,0.94696,-2.57418,2.05937,1.19056,0.01534
17,10,5.75,2.19,0.342,-0.231,157.5,0.03416,0.00171,0.05,0.61456,0.94696,-2.57418,2.05937,1.19056,0.01534
17,11,5.75,2.19,0.342,-0.231,172.5,0.03218,0.00167,0.05,0.61456,0.94696,-2.57418,2.05937,1.19056,0.01534
17,12,5.75,2.19,0.342,-0.231,187.5,0.03335,0.00167,0.05,0.61456,0.94696,-2.57418,2.05937,1.19056,0.01534
